Date,Promotion5,Weekly_Sales
20120928,14423.97,1307928.01
20111111,2885.55,643125.29
20111118,3385.15,567673.87
20111125,1932.72,577698.37
20111202,1016.84,511883.36
20111209,1872.37,619133.48
20111216,675.78,598437.98
20111223,939.49,575676.13
20111230,459.06,454412.28
20120106,649.61,636372.37
20120113,515.26,664348.2
20120120,343.93,579499.9299999999
20120127,816.91,538978.67
20120203,1415.88,588448.21
20120210,1700.95,674919.45
20120217,996.28,606671.5
20120224,1644.66,564304.15
20120302,1511.43,585895.34
20120309,798.38,659816.15
20120316,2251.09,618767.26
20120323,796.25,561226.38
20120330,1431.13,544408.14
20120406,250.62,652312.11
20120413,1191.9,639123.45
20120420,642.71,552529.23
20120427,512.76,526625.49
20120504,935.36,609274.89
20120511,1445.4,643603.69
20120518,1393.17,590636.38
20120525,1169.65,535764.58
20120601,726.34,521953.78
20120608,1272.21,642671.48
20120615,1187.29,606309.13
20120622,1338.53,540031.29
20120629,1062.46,507403.77
20120706,876.53,618702.09
20120713,2678.63,628099.08
20120720,1026.11,530318.39
20120727,1660.33,516352.21
20120803,628.99,573084.71
20120810,353.19,576620.31
20120817,3098.22,575997.78
20120824,2628.1,535537.03
20120831,906.18,504760.57
20120907,1629.72,617405.35
20120914,945.84,586737.66
20120921,164.08,527165.7
20120928,548.02,505978.46
20111111,2836.25,615975.5
20111118,1004.04,628115.61
20111125,212.75,669965.22
20111202,1707.13,585028.26
20111209,1707.87,617898.07
20111216,1070.83,665007.08
20111223,1276.15,676290.46
20111230,837.74,505405.85
20120106,1168.66,670993.01
20120113,1191.88,663529.64
20120120,153.04,619225.65
20120127,532.33,587685.38
20120203,2211.81,629176.71
20120210,1984.35,662198.65
20120217,2824.89,660632.0499999999
20120224,1450.19,613042.97
20120302,1429.73,693249.98
20120309,1293.41,636677.67
20120316,631.56,661707.02
20120323,1485.55,610940.9400000001
20120330,470.29,623258.4
20120406,1479.85,658468.27
20120413,407.12,665687.92
20120420,870.6,638144.98
20120427,719.56,593138.59
20120504,949.81,637964.2
20120511,494.05,640159.04
20120518,1477.98,648541.8099999999
20120525,875.91,597406.39
20120601,725.1,605078.62
20120608,1732.71,643032.51
20120615,1315.66,634815.1
20120622,1298.9,613270.79
20120629,2027.07,593128.13
20120706,1141.12,645618.59
20120713,2373.05,627634.04
20120720,1256.91,596554.05
20120727,1452.64,572447.52
20120803,1317.6,614378.9400000001
20120810,1073.06,643558.78
20120817,792.66,640210.85
20120824,1309.22,598234.64
20120831,1122.02,593141.29
20120907,516.76,663814.18
20120914,1219.44,625196.94
20120921,1792.73,601990.02
20120928,1087.72,577792.32
20111111,778.47,312233.56
20111118,940.29,310531.04
20111125,256.45,309129.01
20111202,1185.19,284309.34
20111209,441.57,304300.91
20111216,1041.62,311144.16
20111223,746.84,376233.89
20111230,153.9,263917.85
20120106,809.1,325327.93
20120113,545.15,312361.88
20120120,481.09,316948.39
20120127,224.86,308295.38
20120203,1177.48,325986.05
20120210,1635.49,325377.97000000003
20120217,2583.41,320691.21
20120224,1148.17,315641.8
20120302,925.79,316687.22000000003
20120309,691.4,303438.24
20120316,469.46,331965.95
20120323,303.08,296947.06
20120330,1215.48,310027.29
20120406,512.25,320021.1
20120413,1460.89,311390.22
20120420,402.9,323233.8
20120427,821.26,330338.36
20120504,529.55,326053.28
20120511,1064.56,341381.08
20120518,1118.23,334042.43
20120525,419.93,343268.29000000004
20120601,686.9,323410.94
20120608,1225.27,340238.38
20120615,993.88,338400.82
20120622,1222.4,336241.0
20120629,1114.79,338386.08
20120706,1072.0,358461.58
20120713,411.08,336479.49
20120720,1140.85,337819.16
20120727,1736.91,319855.26
20120803,1429.81,342385.38
20120810,831.23,333594.81
20120817,689.16,327389.51
20120824,624.58,337985.74
20120831,795.72,339490.69
20120907,406.52,338737.33
20120914,752.67,347726.67
20120921,854.46,336017.6
20120928,2022.03,355307.94
20111111,3864.6,808624.8200000001
20111118,7073.0,773603.77
20111125,1110.12,1170672.94
20111202,17861.5,875699.81
20111209,10170.5,957155.31
20111216,2757.82,1078905.68
20111223,2985.51,1521957.99
20111230,750.01,869403.63
20120106,6819.1,714081.0499999999
20120113,9596.29,676615.53
20120120,2344.09,700392.21
20120127,5692.74,624081.64
20120203,5908.5,757330.95
20120210,4685.58,803657.12
20120217,1995.22,858853.75
20120224,7626.46,753060.78
20120302,2560.48,782796.01
20120309,4971.47,776968.87
20120316,2706.47,788340.23
20120323,1201.57,791835.37
20120330,1561.56,777254.06
20120406,3962.01,899479.43
20120413,2246.12,781970.6
20120420,2568.22,776661.74
20120427,2495.29,711571.88
20120504,1775.54,782300.68
20120511,2313.12,770487.37
20120518,2941.55,800842.28
20120525,2461.81,817741.17
20120601,1856.97,837144.63
20120608,7180.97,795133.0
20120615,2942.39,821498.18
20120622,7474.76,822569.16
20120629,2255.34,773367.71
20120706,5477.04,843361.1
20120713,5181.94,749817.08
20120720,2288.3,737613.65
20120727,3156.06,711671.58
20120803,2768.32,725729.51
20120810,1890.59,733037.32
20120817,3794.22,722496.9299999999
20120824,2291.97,718232.26
20120831,3992.13,734297.87
20120907,2055.7,766512.66
20120914,5268.92,702238.27
20120921,8670.4,723086.2
20120928,3288.25,713173.95
